iter	MultiCrossEntropy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12	F1:class=13	F1:class=14	F1:class=15
115	0.1798150962	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778	0.834985778
116	0.1796956041	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176	0.8349835176
117	0.1795292283	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188	0.834942188
118	0.1793529792	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595	0.8350337595
119	0.1790767278	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706	0.8353550706
120	0.1788163991	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957	0.8357264957
121	0.1786831244	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573	0.8357287573
122	0.178479253	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585	0.8362187585
123	0.1782608144	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583	0.8364530583
124	0.1781160969	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096	0.836463096
125	0.1779361954	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756	0.8364896756
126	0.1777893806	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441	0.8365713441
127	0.1776502133	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743	0.8366223743
128	0.1774830813	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739	0.8366346739
129	0.1773144941	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069	0.8367283069
130	0.1771796499	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111	0.8370834111
131	0.176991844	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642	0.8371400642
132	0.1768196613	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565	0.8377545565
133	0.1766895112	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144	0.8378857144
134	0.1765716028	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468	0.838004468
135	0.1764649802	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029	0.8382632029
136	0.176249124	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458	0.8383888458
137	0.1761184745	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368	0.8385905368
138	0.1759991536	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841	0.8385887841
139	0.1758959695	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806	0.8394245806
140	0.175771655	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004	0.8397991004
141	0.1755681974	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313	0.839629313
142	0.1754119945	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036	0.8397396036
143	0.1753098947	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162	0.8406742162
144	0.1751885336	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716	0.8407364716
145	0.1750689131	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407	0.8412091407
146	0.1749743181	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081	0.841301081
147	0.1748720614	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046	0.8413585046
148	0.1747890661	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787	0.8414448787
149	0.174701334	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471	0.8416449471
150	0.1745206762	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469	0.8415620469
151	0.1744086461	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325	0.8425805325
152	0.1743082157	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981	0.8429236981
153	0.1742207403	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525	0.8429367525
154	0.1741208664	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316	0.8433472316
155	0.1740299668	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977	0.8433712977
156	0.1739033836	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762	0.843446762
157	0.1737451119	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149	0.8436254149
158	0.1736120369	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814	0.8440163814
159	0.1734893061	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906	0.8440365906
160	0.1733773188	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631	0.8441663631
161	0.1732934674	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734	0.8452971734
162	0.1731864168	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585	0.8454823585
163	0.1730720468	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086	0.8456731086
164	0.1729574628	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568	0.8458016568
165	0.1728542644	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516	0.8458975516
166	0.1726983612	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628	0.8459243628
167	0.1726388648	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699	0.846086699
168	0.1725439845	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511	0.8461858511
169	0.1724167308	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845	0.8462343845
170	0.1723417825	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146	0.8465473146
171	0.1722737112	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853	0.8467701853
172	0.1721450165	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018	0.8469250018
173	0.1720673145	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061	0.8476891061
174	0.1719862168	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388	0.84816388
175	0.1718592056	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918	0.8483666918
176	0.1717723866	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002	0.848885002
177	0.1716739109	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558	0.8489002558
178	0.1715851657	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461	0.8491338461
179	0.171521546	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708	0.8491873708
180	0.1714807118	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144	0.8493159144
181	0.1713547707	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189	0.8493381189
182	0.171271704	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633	0.8493564633
183	0.1711908632	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854	0.8493467854
184	0.1711073115	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745	0.8494581745
185	0.1710224614	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074	0.8495108074
186	0.1709735089	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087	0.849605087
187	0.1709174795	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203	0.8496552203
188	0.1708664725	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521	0.8498019521
189	0.1707434563	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459	0.8497974459
190	0.1706697493	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125	0.8504941125
191	0.1706080699	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733	0.8507667733
192	0.1704779627	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465	0.8508098465
193	0.1703783312	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629	0.850942629
194	0.1702906989	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166	0.8513994166
195	0.1702155366	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218	0.8517361218
196	0.1701619899	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676	0.8517362676
197	0.1700970147	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882	0.8518676882
198	0.1700422981	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852	0.8520464852
199	0.1699941588	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377	0.8521000377
200	0.1699277711	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383	0.8524249383
201	0.16986077	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598	0.8525230598
202	0.1698103621	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662	0.8527294662
203	0.1697443026	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122	0.8531725122
